SDS 2.3	Background Spectra	1.0
Well Nb	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
351	823.7857	841.4286	858.2857	858.7857	873.8571	884.4286	895.2143	902.7143	911.0714	916.4286	921.3571	919.9286	917.5	913.7143	918.5714	913.7143	910.4286	907.7857	899.5	897.4286	896.4286	898.2857	892.0714	885.0714	888.7857	882.5	886.4286	881.7143	878.3571	877.6429	879.3571	870.7143
352	823.8571	840.5714	854.1429	863.2857	876.3571	884.7143	897.7143	904.6429	915.4286	918.5	923.7143	924.3571	927.9286	921.8571	916.5714	916.7857	910.5	904.2143	904.1429	903.0	903.8571	898.7143	897.0	887.9286	888.8571	885.5714	886.5714	884.7857	878.7143	881.7857	881.5714	866.7143
353	827.4286	846.0714	860.3571	867.6429	886.3571	900.0	911.0714	925.4286	937.8571	943.2143	947.7143	942.0	943.3571	942.3571	933.7143	937.5714	928.5	922.6429	924.5714	920.4286	910.1429	906.5	909.6429	907.7857	905.1429	898.7857	902.2857	900.0	894.6429	895.0714	884.7857	882.3571
354	827.6429	846.2143	854.8571	862.4286	875.5714	880.5714	898.4286	905.5714	910.7857	915.2143	918.7857	923.5714	915.7143	918.1429	918.7857	912.0	905.6429	904.9286	902.4286	897.2143	901.2143	891.1429	891.7857	886.5714	882.3571	883.0	887.9286	883.4286	880.6429	877.9286	873.8571	870.4286
355	820.2143	850.6429	856.5714	859.2857	873.0714	880.5714	891.7857	901.0714	910.3571	914.2857	922.9286	918.6429	920.7857	917.5714	912.3571	912.7857	904.0	900.7143	900.4286	899.2143	897.3571	891.4286	888.2857	884.8571	887.7143	884.0	885.8571	883.2857	875.2143	874.5	876.5	871.7143
356	826.4286	852.0	860.7143	866.2857	869.2857	881.6429	892.7143	899.0714	910.5714	916.0714	922.7143	920.1429	919.5714	919.6429	910.6429	911.3571	906.3571	905.3571	899.0	901.2143	896.5	891.5	889.6429	887.3571	888.5714	883.6429	881.8571	882.7857	877.7857	881.6429	874.7857	866.7143
357	826.5714	849.5	861.2857	864.5	878.4286	887.1429	898.2857	907.0714	912.7143	918.2143	925.0714	930.5	926.7857	919.8571	919.1429	909.7143	918.5	903.9286	903.1429	903.9286	903.0	900.0	893.7857	891.3571	893.0714	888.0	891.4286	886.9286	882.5	881.7143	880.6429	871.2143
358	832.7143	861.4286	868.2857	872.7143	881.9286	895.6429	907.0714	918.1429	921.6429	931.8571	939.0	936.6429	938.5714	931.5	930.8571	919.8571	918.7857	915.5714	915.4286	912.5714	902.7857	904.0714	899.7143	897.0714	899.0	892.4286	894.7857	892.8571	893.6429	881.0714	886.5714	882.2857
359	827.0	860.5	876.4286	870.0	876.8571	891.5	895.4286	912.1429	920.8571	922.7857	925.3571	924.4286	927.1429	918.9286	924.6429	915.2143	911.0	906.7857	904.4286	903.8571	905.7143	890.9286	899.9286	892.4286	890.7857	892.2143	893.0	887.6429	884.0	879.1429	880.0	874.2143
360	835.13336	850.6	865.73334	870.6	874.6667	887.4	900.93335	907.86664	917.86664	918.73334	929.3333	929.06665	929.6667	922.86664	927.26666	917.6	919.6	910.5333	911.06665	902.26666	902.93335	901.73334	895.2	896.73334	887.73334	888.6667	891.6	886.8	886.13336	883.4667	877.8	870.86664
361	823.3571	838.9286	864.5714	879.0	906.0714	916.5714	943.7857	954.2857	972.9286	979.8571	988.0714	988.1429	985.5	985.2857	968.0	969.2143	957.9286	954.5	949.0	945.3571	942.3571	936.6429	937.0714	930.9286	932.9286	929.0	929.1429	924.5	920.5	916.9286	909.0714	902.5
362	821.0714	836.2143	859.5	877.6429	896.4286	909.7143	930.5714	940.5714	959.0	965.9286	975.9286	973.3571	966.2143	959.9286	952.7143	955.0714	943.7857	941.2143	938.3571	931.5714	935.2857	931.2143	920.2857	915.5	917.0714	911.3571	916.4286	908.8571	910.1429	904.1429	898.5714	892.4286
363	824.8571	833.0	850.0	857.5714	874.3571	884.1429	896.8571	911.7143	914.4286	929.0714	927.0714	928.2143	927.7143	926.7143	922.5714	916.7143	912.1429	909.0714	905.7857	911.4286	902.0714	899.5	895.8571	890.0714	895.0714	891.7143	893.0714	894.0714	886.5	886.5	883.8571	874.5
364	824.0714	832.7857	857.9286	870.7143	886.5714	902.9286	918.1429	930.2857	943.8571	948.0714	953.5	954.3571	953.3571	950.0	946.2143	938.5714	935.7143	934.0	928.2143	927.0	920.6429	923.7143	915.7143	909.8571	907.8571	913.0	910.9286	907.2143	899.2143	901.2857	891.8571	887.9286
365	825.0	840.7857	866.7857	888.7857	908.6429	927.3571	952.0714	968.0	984.7143	996.1429	998.9286	1003.8571	992.2857	989.8571	975.9286	972.5	967.0714	964.0714	958.6429	958.0	948.7143	948.1429	940.1429	936.5	934.9286	936.9286	939.8571	932.0	930.8571	915.2857	916.5714	905.0
366	824.4286	835.0714	855.4286	871.9286	884.8571	900.2857	918.7143	932.7857	945.9286	952.7857	958.2857	962.9286	963.4286	958.2857	948.0714	947.4286	938.9286	935.3571	935.3571	937.5714	932.8571	928.1429	927.1429	921.0	920.8571	923.3571	923.2143	913.5714	913.7857	911.5714	908.5	899.6429
367	821.9286	840.7143	853.4286	862.3571	877.3571	889.3571	905.0714	913.2857	928.2143	931.7857	936.7857	939.7857	937.7857	930.3571	925.0714	924.0714	920.0	919.4286	910.0714	905.7143	904.9286	900.1429	902.5	897.7143	896.9286	896.2857	893.5714	895.1429	888.2143	884.7143	883.6429	879.0714
368	823.5	835.2143	858.9286	871.4286	883.5	899.5714	910.0	920.5	931.3571	941.7857	953.3571	953.6429	954.2857	942.6429	937.8571	934.0714	933.9286	924.5	924.2143	919.2857	917.1429	911.0714	911.5714	906.6429	910.2143	906.6429	902.7857	901.7857	901.2143	891.1429	888.6429	882.8571
369	820.3571	841.3571	858.1429	872.7143	880.5714	897.9286	908.5714	925.2143	937.8571	940.8571	950.2143	951.5	947.3571	942.0	939.0	936.5	927.7857	921.7857	924.8571	919.7857	909.5714	910.5	911.5	904.2857	906.2143	903.3571	902.0	898.0	892.5	893.5714	890.1429	884.1429
370	823.7857	832.2143	861.8571	872.2857	880.2143	902.0714	914.7143	922.0714	930.8571	942.2857	948.5	946.5714	943.4286	942.2857	941.2143	937.2857	930.0	923.2857	925.5	921.3571	916.0714	912.7143	905.5	907.5714	907.4286	901.7857	899.5714	903.0714	897.7857	890.2857	894.8571	883.5714
371	824.4286	842.7143	853.5714	866.8571	878.0	889.2857	904.6429	915.2143	926.2857	929.2143	932.0714	937.7857	929.9286	934.3571	928.9286	922.0	925.0	912.3571	915.3571	912.8571	907.2143	904.2857	899.7143	893.7857	897.0714	899.6429	897.5	892.5	889.2857	884.5	879.7143	876.0714
372	821.2143	839.0	858.7143	860.9286	878.7143	892.3571	904.7143	913.0714	930.2143	932.5	938.5714	941.2143	927.8571	931.8571	926.2857	928.6429	918.5	914.0714	912.5	914.6429	907.9286	901.5714	903.6429	897.1429	898.7857	899.3571	897.5714	896.2857	888.7857	888.2857	886.5714	874.0
373	819.7857	839.7143	856.1429	872.3571	886.5714	891.1429	906.2143	922.7857	927.7143	939.5	944.5	947.4286	945.6429	943.5	936.0	940.0714	924.9286	928.4286	923.9286	918.4286	912.6429	908.9286	907.7857	907.5714	904.2143	902.7143	903.5714	904.6429	893.1429	890.2143	890.7143	883.0
374	825.5	840.0	863.3571	872.1429	880.7143	888.7857	905.3571	921.2857	933.6429	942.7857	941.7143	941.7143	942.7143	938.1429	931.2143	935.3571	926.3571	922.7857	919.7143	918.5714	913.8571	910.0	901.5714	902.9286	908.2143	902.1429	904.0714	891.9286	890.0	897.7143	884.0714	878.0
375	819.5714	836.5	860.5	874.1429	890.7143	903.8571	920.2857	935.8571	941.9286	952.9286	953.4286	956.7857	954.1429	947.7143	942.9286	943.0714	935.5714	929.4286	927.4286	917.4286	923.3571	917.9286	915.9286	909.0	907.2857	910.7143	907.4286	904.0	903.2143	898.3571	891.8571	889.6429
376	821.2143	841.3571	857.2143	867.8571	882.3571	892.8571	907.0714	922.8571	926.8571	937.9286	947.0	946.3571	942.5714	936.6429	936.0714	931.4286	923.3571	924.2143	920.2857	917.7143	914.6429	909.1429	909.8571	904.6429	894.2143	897.4286	898.0	895.2857	892.9286	895.4286	889.2857	881.2857
377	826.6429	840.6429	859.5714	872.0	888.5	904.0	918.6429	928.2143	945.2143	948.6429	953.9286	954.7143	951.1429	950.1429	945.0	944.0714	937.9286	930.9286	928.9286	924.6429	920.9286	917.6429	919.4286	911.0714	908.1429	910.6429	907.9286	902.5	901.8571	900.1429	893.2143	887.8571
378	825.6429	843.0714	873.9286	887.5	906.1429	922.0	939.2857	956.0714	968.7143	976.2857	980.2143	986.8571	973.7143	976.2143	967.7143	963.7857	956.0	955.2143	948.5714	945.5	944.0714	933.2857	934.7143	923.5	925.8571	928.5	928.0714	920.2857	913.5	908.1429	909.2143	900.5714
379	821.7143	840.7857	860.1429	876.2143	888.7143	903.3571	915.0	927.0	940.5	943.7857	951.4286	956.5	957.5	951.2143	945.0714	947.2143	934.7857	928.7143	931.5714	926.5	920.1429	915.6429	914.7857	905.5714	908.7857	909.3571	909.8571	902.0714	899.5714	895.5714	894.1429	885.7857
380	824.2143	843.5	864.5714	878.3571	891.8571	904.9286	921.7143	934.2857	941.1429	958.7857	955.6429	959.5714	953.7857	956.4286	946.6429	942.6429	939.0714	936.8571	929.8571	933.5	919.6429	919.2143	915.9286	916.0	915.3571	911.3571	911.7857	909.2143	904.6429	900.7857	897.0714	886.8571
381	827.0	850.4286	874.4286	884.7857	895.2857	910.9286	926.2143	940.6429	955.7143	959.5714	969.8571	967.0714	965.0714	959.4286	948.3571	950.4286	945.6429	941.0	939.1429	932.6429	928.3571	928.2857	917.2857	920.2143	917.4286	914.3571	916.2857	910.6429	906.1429	907.1429	894.7857	894.8571
382	831.1429	853.1429	871.7143	891.0714	901.1429	926.2143	941.1429	959.4286	971.7857	982.3571	990.5	984.5	983.2857	982.6429	973.2857	971.5714	960.0	959.5714	956.8571	954.5714	946.0714	945.4286	937.4286	932.5	938.4286	933.7857	928.2857	923.7857	927.8571	918.6429	916.8571	904.9286
383	832.5714	852.7857	889.5	897.1429	901.2143	921.0714	932.7143	951.2143	968.8571	971.8571	987.2143	980.1429	984.2143	980.0714	971.1429	970.1429	963.1429	959.1429	956.8571	951.5	939.5714	933.9286	939.4286	927.2857	931.3571	927.6429	926.0714	921.9286	915.6429	910.0	901.5714	899.6429
384	833.6667	879.6	885.2	896.26666	904.86664	921.6	939.93335	957.2	972.86664	981.86664	984.5333	993.5333	989.4667	986.73334	978.3333	976.5333	966.8	968.3333	958.5333	956.8	946.4	946.73334	941.2	937.5333	932.5333	934.6	936.5333	930.6	926.6	927.13336	913.6	904.93335
