date,time,sample_type,site_name,collector,field_label,field_notes,field_rep,photos_field,filterer,filter_start,filter_end,lab_label,filter_notes,preservative_ml,filter_box
2017-06-19,1245,water-marine,Goat Island,Ole Shelton,106,no corresponding survey,3,no,Ole Shelton,NA,NA,553,NA,1.0,170619
2017-06-19,1246,water-marine,Goat Island,Ole Shelton,135,no corresponding survey,4,no,Ole Shelton,NA,NA,564,NA,1.0,170619
2017-06-19,1247,water-marine,Goat Island,Ole Shelton,108,no corresponding survey,5,no,Ole Shelton,NA,NA,565,NA,1.0,170619
2017-06-21,0944,water-marine,Hoypus,Jimmy O'Donnell,129,NA,1,yes,Jimmy O'Donnell,1649,1655,568,NA,1.0,170619
2017-06-21,094430,water-marine,Hoypus,Jimmy O'Donnell,141,NA,2,yes,Jimmy O'Donnell,1649,1655,569,NA,1.0,170619
2017-06-21,0945,water-marine,Hoypus,Jimmy O'Donnell,150,NA,3,yes,Jimmy O'Donnell,1649,1655,570,NA,1.0,170619
2017-06-21,0946,water-marine,Hoypus,Jimmy O'Donnell,151,NA,4,yes,Jimmy O'Donnell,1650,1655,571,NA,1.0,170619
2017-06-21,0948,water-deionized,Hoypus,Jimmy O'Donnell,C102,opened for 1 minute then closed and dipped in seawater,1,yes,Jimmy O'Donnell,1650,1655,572,NA,1.0,170619
2017-06-21,1150,water-marine,Lone Tree Point,Jimmy O'Donnell,DIH2O2,NA,1,yes,Jimmy O'Donnell,1650,1700,573,NA,1.0,170619
2017-06-21,1151,water-marine,Lone Tree Point,Jimmy O'Donnell,113,NA,2,yes,Jimmy O'Donnell,1701,1711,574,NA,1.0,170619
2017-06-21,115130,water-marine,Lone Tree Point,Jimmy O'Donnell,115,NA,3,yes,Jimmy O'Donnell,1701,1710,575,NA,1.0,170619
2017-06-21,1152,water-marine,Lone Tree Point,Jimmy O'Donnell,142,NA,4,yes,Jimmy O'Donnell,1701,1711,576,NA,1.0,170619
2017-06-21,1311,water-marine,Goat Island,Jimmy O'Donnell,DIH2O1,NA,1,yes,Jimmy O'Donnell,1704,1711,577,NA,1.0,170619
2017-06-21,1312,water-marine,Goat Island,Jimmy O'Donnell,unlabeled,NA,2,yes,Jimmy O'Donnell,1704,1712,578,NA,1.0,170619
2017-06-21,1313,water-marine,Goat Island,Jimmy O'Donnell,133,NA,3,yes,Jimmy O'Donnell,1704,1716,579,NA,1.0,170619
2017-06-21,1313,water-marine,Goat Island,Jimmy O'Donnell,112,NA,4,yes,Jimmy O'Donnell,1715,1730,580,NA,1.0,170619
2017-06-21,1328,water-marine,Dugualla Bluff,Jimmy O'Donnell,118,no corresponding survey,1,yes,Jimmy O'Donnell,1715,1733,581,NA,1.0,170619
2017-06-21,1329,water-marine,Dugualla Bluff,Jimmy O'Donnell,136,no corresponding survey,2,yes,Jimmy O'Donnell,1715,1735,582,NA,1.0,170619
2017-06-21,1330,water-marine,Dugualla Bluff,Jimmy O'Donnell,125,no corresponding survey,3,yes,Jimmy O'Donnell,1718,1733,583,NA,1.0,170619
2017-06-21,1331,water-marine,Dugualla Bluff,Jimmy O'Donnell,114,no corresponding survey,4,yes,Jimmy O'Donnell,1718,NA,584,NA,1.0,170619
2017-06-21,1349,water-marine,Turners Spit N,Jimmy O'Donnell,119,collected before seine,1,yes,Jimmy O'Donnell,1718,1741,585,NA,1.0,170619
2017-06-21,1350,water-marine,Turners Spit N,Jimmy O'Donnell,103,collected before seine,2,yes,Jimmy O'Donnell,1731,1758,586,NA,1.0,170619
2017-06-21,1351,water-marine,Turners Spit N,Jimmy O'Donnell,123,collected before seine,3,yes,Jimmy O'Donnell,1734,1748,587,NA,1.0,170619
2017-06-21,1352,water-marine,Turners Spit N,Jimmy O'Donnell,144,collected before seine,4,yes,Jimmy O'Donnell,1734,1748,588,NA,1.0,170619
